chrom,start,end,kmeans_label
chr9,72882388,72882788,3
chr9,72883897,72884297,1
chr9,72925100,72925500,2
chr9,72938843,72939243,0
chr9,72943413,72943813,0
chr9,72954721,72955121,4
chr9,72955534,72955934,2
chr9,72958560,72958960,0
chr9,72968456,72968856,2
chr9,72969825,72970225,2
chr9,72973785,72974185,3
chr9,72985312,72985712,0
chr9,72996209,72996609,0
chr9,73026197,73026597,1
chr9,73027973,73028373,3
chr9,73039418,73039818,2
chr9,73044068,73044468,2
chr9,73055636,73056036,3
chr9,73063670,73064070,2
chr9,73067209,73067609,2
chr9,73070882,73071282,2
chr9,73079775,73080175,1
chr9,73094538,73094938,2
chr9,73102183,73102583,3
chr9,73106732,73107132,3
chr9,73113191,73113591,2
chr9,73118000,73118400,0
chr9,73121705,73122105,2
chr9,73125121,73125521,0
chr9,73130168,73130568,1
chr9,73157913,73158313,2
chr9,73162856,73163256,1
chr9,73176677,73177077,3
chr9,73192308,73192708,0
chr9,73331061,73331461,0
chr9,73338128,73338528,2
chr9,73338954,73339354,0
chr9,73566386,73566786,0
chr9,74467577,74467977,2
chr9,74603466,74603866,3
chr9,74621979,74622379,0
chr9,74848320,74848720,2
chr9,74861554,74861954,1
chr9,74866393,74866793,1
chr9,74868233,74868633,0
chr9,74909344,74909744,2
chr9,74952754,74953154,2
chr9,74961219,74961619,2
chr9,74975918,74976318,0
chr9,74982769,74983169,2
chr9,74997971,74998371,0
chr9,75008904,75009304,2
chr9,75019617,75020017,0
chr9,75037476,75037876,0
chr9,75071097,75071497,2
chr9,75085287,75085687,0
chr9,75086627,75087027,2
chr9,75221858,75222258,2
chr9,75231812,75232212,0
chr9,75234306,75234706,2
chr9,75236748,75237148,2
chr9,75259710,75260110,1
chr9,75261411,75261811,2
chr9,75264043,75264443,0
chr9,75275156,75275556,1
chr9,75287594,75287994,2
chr9,75303987,75304387,0
chr9,75312042,75312442,1
chr9,75313996,75314396,0
chr9,75352898,75353298,2
chr9,75361705,75362105,1
chr9,75373023,75373423,0
chr9,75376386,75376786,2
chr9,75382742,75383142,2
chr9,75383778,75384178,2
chr9,75409919,75410319,2
chr9,75434431,75434831,3
chr9,75435895,75436295,0
chr9,75437781,75438181,2
chr9,75441275,75441675,0
chr9,75446760,75447160,2
chr9,75463323,75463723,0
chr9,75464721,75465121,2
chr9,75468323,75468723,1
chr9,75496793,75497193,1
chr9,75515443,75515843,0
chr9,75533046,75533446,3
chr9,75547172,75547572,0
chr9,75553793,75554193,3
chr9,75559391,75559791,3
chr9,75564953,75565353,3
chr9,75590213,75590613,0
chr9,75610841,75611241,1
chr9,75625817,75626217,1
chr9,75683791,75684191,2
chr9,75691424,75691824,0
chr9,75720298,75720698,4
chr9,76015014,76015414,2
chr9,76090663,76091063,0
chr9,76104442,76104842,0
chr9,76202621,76203021,1
chr9,76236651,76237051,2
chr9,76312216,76312616,0
chr9,76313933,76314333,0
chr9,76315039,76315439,0
chr9,76323249,76323649,1
chr9,76361410,76361810,2
chr9,76363659,76364059,0
chr9,76401911,76402311,3
chr9,76452585,76452985,0
chr9,76565710,76566110,0
chr9,76566951,76567351,2
chr9,76660927,76661327,1
chr9,77239536,77239936,2
chr9,77251552,77251952,2
chr9,77377118,77377518,2
chr9,77432001,77432401,0
chr9,77481436,77481836,3
chr9,77525278,77525678,0
chr9,77544697,77545097,2
chr9,77545927,77546327,0
chr9,77607871,77608271,4
chr9,77616869,77617269,2
chr9,77655388,77655788,1
chr9,77741365,77741765,3
chr9,77750500,77750900,2
chr9,77754345,77754745,2
chr9,77756199,77756599,0
chr9,77759168,77759568,0
chr9,77776968,77777368,0
chr9,77778929,77779329,2
chr9,77781328,77781728,0
chr9,77782330,77782730,3
chr9,77787972,77788372,3
chr9,77806808,77807208,0
chr9,77825451,77825851,2
chr9,77849267,77849667,0
chr9,77910505,77910905,0
chr9,77917100,77917500,2
chr9,77927434,77927834,3
chr9,77941891,77942291,2
chr9,77955147,77955547,0
chr9,77959427,77959827,3
chr9,77965284,77965684,0
chr9,77966901,77967301,2
chr9,77972940,77973340,0
chr9,78005515,78005915,1
chr9,78006588,78006988,1
chr9,78021286,78021686,2
chr9,78024858,78025258,3
chr9,78028348,78028748,0
chr9,78035295,78035695,2
chr9,78039040,78039440,2
chr9,78046618,78047018,2
chr9,78050477,78050877,0
chr9,78054015,78054415,0
chr9,78090597,78090997,2
chr9,78096327,78096727,4
chr9,78104099,78104499,0
chr9,78108809,78109209,3
chr9,78113149,78113549,2
chr9,78121318,78121718,0
chr9,78167083,78167483,2
chr9,78169442,78169842,3
chr9,78171465,78171865,3
chr9,78175564,78175964,0
chr9,78186411,78186811,0
chr9,78190664,78191064,0
chr9,78192879,78193279,0
chr9,78193883,78194283,2
chr9,78195083,78195483,0
chr9,78196235,78196635,2
chr9,78197798,78198198,0
chr9,78340369,78340769,1
chr9,78349899,78350299,0
chr9,78358070,78358470,2
chr9,78359999,78360399,0
chr9,78361193,78361593,3
chr9,78364760,78365160,0
chr9,78368024,78368424,0
chr9,78374915,78375315,0
chr9,78376391,78376791,2
chr9,78378196,78378596,0
chr9,78385862,78386262,2
chr9,78389971,78390371,0
chr9,78395577,78395977,2
chr9,78442634,78443034,2
chr9,78448124,78448524,4
chr9,78476626,78477026,0
chr9,78481675,78482075,0
chr9,78488307,78488707,2
chr9,78493158,78493558,1
chr9,78503232,78503632,0
chr9,78504176,78504576,0
chr9,78504663,78505063,3
chr9,78506009,78506409,2
chr9,78520359,78520759,0
chr9,78527304,78527704,0
chr9,78531905,78532305,0
chr9,78538705,78539105,0
chr9,78552955,78553355,1
chr9,78580038,78580438,0
chr9,78582060,78582460,0
chr9,78587896,78588296,0
chr9,78596776,78597176,1
chr9,78601331,78601731,2
chr9,78615595,78615995,2
chr9,78623360,78623760,2
chr9,78787821,78788221,2
chr9,79412598,79412998,0
chr9,79455287,79455687,1
chr9,79617405,79617805,0
chr9,79622240,79622640,0
chr9,79718555,79718955,1
chr9,79719887,79720287,1
chr9,79721010,79721410,1
chr9,79723063,79723463,1
chr9,79745054,79745454,0
chr9,79751789,79752189,2
chr9,79759620,79760020,2
chr9,79793322,79793722,2
chr9,79830899,79831299,0
chr9,79865945,79866345,2
chr9,79936382,79936782,0
chr9,80026020,80026420,0
chr9,80044177,80044577,3
chr9,80067058,80067458,1
chr9,80155289,80155689,0
chr9,80164832,80165232,0
chr9,80209663,80210063,4
chr9,80216581,80216981,2
chr9,80284468,80284868,0
chr9,80332095,80332495,1
chr9,80333967,80334367,0
chr9,80386162,80386562,1
chr9,80495313,80495713,0
chr9,80504545,80504945,0
chr9,80526622,80527022,0
chr9,80926615,80927015,0
chr9,80932550,80932950,0
chr9,81626902,81627302,0
chr9,81633392,81633792,1
chr9,81637581,81637981,2
chr9,81858922,81859322,0
chr9,81863478,81863878,2
chr9,81969001,81969401,4
chr9,82348356,82348756,0
chr9,82548145,82548545,0
chr9,82610808,82611208,2
chr9,82826437,82826837,0
chr9,82829792,82830192,1
chr9,82831918,82832318,0
chr9,82974516,82974916,2
chr9,83040736,83041136,0
chr9,83051632,83052032,1
chr9,83061254,83061654,3
chr9,83114045,83114445,2
chr9,83146045,83146445,1
chr9,83197015,83197415,3
chr9,83300035,83300435,3
chr9,83304894,83305294,0
chr9,83433675,83434075,1
chr9,83440965,83441365,0
chr9,83477852,83478252,3
chr9,83548088,83548488,0
chr9,83550919,83551319,0
chr9,83564191,83564591,3
chr9,83616540,83616940,0
chr9,83652748,83653148,2
chr9,83691545,83691945,1
chr9,83704088,83704488,0
chr9,83707885,83708285,3
chr9,83711447,83711847,3
chr9,83727512,83727912,1
chr9,83731040,83731440,0
chr9,83806043,83806443,2
chr9,83834422,83834822,0
chr9,83895714,83896114,0
chr9,83924943,83925343,2
chr9,83939911,83940311,0
chr9,83956955,83957355,2
chr9,83978982,83979382,2
chr9,84018028,84018428,0
chr9,84024156,84024556,0
chr9,84032593,84032993,1
chr9,84096766,84097166,1
chr9,84158785,84159185,0
chr9,84240546,84240946,0
chr9,84253277,84253677,2
chr9,84283352,84283752,1
chr9,84343640,84344040,2
chr9,84502999,84503399,1
chr9,84843978,84844378,3
chr9,85274138,85274538,0
chr9,85327468,85327868,2
chr9,85485736,85486136,3
chr9,85747250,85747650,0
chr9,85749208,85749608,2
chr9,85824360,85824760,3
chr9,85842617,85843017,2
chr9,85898662,85899062,1
chr9,85948726,85949126,2
chr9,85983539,85983939,0
chr9,86008138,86008538,2
chr9,86238775,86239175,3
chr9,86451099,86451499,1
chr9,86451668,86452068,1
chr9,86453627,86454027,0
chr9,86464622,86465022,2
chr9,86467044,86467444,2
chr9,86565700,86566100,0
chr9,86571641,86572041,0
chr9,86583718,86584118,1
chr9,86661707,86662107,2
chr9,86695822,86696222,0
chr9,86712395,86712795,0
chr9,86713312,86713712,3
chr9,86720613,86721013,2
chr9,86725029,86725429,0
chr9,86731261,86731661,2
chr9,86739345,86739745,2
chr9,86739963,86740363,0
chr9,86740855,86741255,0
chr9,86743143,86743543,0
chr9,86746200,86746600,0
chr9,86762770,86763170,0
chr9,86798654,86799054,1
chr9,86800643,86801043,2
chr9,86814330,86814730,2
chr9,86880247,86880647,2
chr9,87015512,87015912,1
chr9,87021763,87022163,0
chr9,87027668,87028068,2
chr9,87097949,87098349,1
chr9,87144148,87144548,2
chr9,87255279,87255679,2
chr9,87426001,87426401,1
chr9,87510666,87511066,0
chr9,87708132,87708532,4
chr9,87731150,87731550,2
chr9,87732528,87732928,1
chr9,87740603,87741003,2
chr9,87755479,87755879,3
chr9,87784842,87785242,0
chr9,87894145,87894545,2
chr9,87954898,87955298,0
chr9,87960764,87961164,0
chr9,87973541,87973941,4
chr9,87979181,87979581,0
chr9,88064378,88064778,3
chr9,88073191,88073591,2
chr9,88234823,88235223,3
chr9,88237062,88237462,0
chr9,88237927,88238327,0
chr9,88240721,88241121,3
chr9,88241506,88241906,2
chr9,88319225,88319625,0
chr9,88327380,88327780,0
chr9,88332547,88332947,0
chr9,88342287,88342687,2
chr9,88344051,88344451,3
chr9,88362117,88362517,0
chr9,88438824,88439224,0
chr9,88456209,88456609,0
chr9,88482466,88482866,0
chr9,88484417,88484817,0
chr9,88501833,88502233,3
chr9,88518062,88518462,2
chr9,88519785,88520185,0
chr9,88521618,88522018,0
chr9,88522803,88523203,0
chr9,88546060,88546460,1
chr9,88547786,88548186,3
chr9,88599410,88599810,0
chr9,88735884,88736284,0
chr9,88858803,88859203,0
chr9,89104609,89105009,0
chr9,89186940,89187340,2
chr9,89212414,89212814,2
chr9,89466682,89467082,1
chr9,89533868,89534268,2
chr9,89607375,89607775,3
chr9,89623024,89623424,1
chr9,89704833,89705233,2
chr9,89737282,89737682,2
chr9,89793030,89793430,1
chr9,89827149,89827549,2
chr9,89868113,89868513,0
chr9,89874419,89874819,4
chr9,89879608,89880008,1
chr9,89900386,89900786,2
chr9,89908473,89908873,1
chr9,89909469,89909869,1
chr9,89921169,89921569,0
chr9,89968390,89968790,0
chr9,90036295,90036695,0
chr9,90054318,90054718,2
chr9,90076786,90077186,0
chr9,90081172,90081572,0
chr9,90085027,90085427,0
chr9,90098926,90099326,1
chr9,90100795,90101195,0
chr9,90114503,90114903,0
chr9,90126573,90126973,2
chr9,90133618,90134018,2
chr9,90162710,90163110,2
chr9,90173030,90173430,1
chr9,90198380,90198780,1
chr9,90206497,90206897,1
chr9,90215992,90216392,2
chr9,90217356,90217756,0
chr9,90233971,90234371,0
chr9,90241534,90241934,4
chr9,90270630,90271030,0
chr9,90271673,90272073,2
chr9,90272369,90272769,2
chr9,90450600,90451000,0
chr9,90685648,90686048,3
chr9,90834082,90834482,3
chr9,91355655,91356055,1
chr9,91361804,91362204,1
chr9,91365088,91365488,2
chr9,91378643,91379043,4
chr9,91381418,91381818,1
chr9,91383590,91383990,1
chr9,91384106,91384506,1
chr9,91386871,91387271,0
chr9,91476790,91477190,3
chr9,92097858,92098258,0
chr9,92174347,92174747,2
chr9,92250029,92250429,0
chr9,92260863,92261263,3
chr9,92275531,92275931,0
chr9,92457663,92458063,1
chr9,92542090,92542490,2
chr9,92583873,92584273,0
chr9,92597104,92597504,0
chr9,92597648,92598048,2
chr9,92603534,92603934,2
chr9,92835998,92836398,0
chr9,92930554,92930954,3
chr9,92981933,92982333,0
chr9,93001826,93002226,0
chr9,93285501,93285901,3
chr9,93297327,93297727,3
chr9,94091656,94092056,2
chr9,94134367,94134767,0
chr9,94538454,94538854,0
chr9,94540798,94541198,0
chr9,94578329,94578729,1
chr9,94659592,94659992,2
chr9,94661774,94662174,3
chr9,94668642,94669042,0
chr9,94670282,94670682,0
chr9,94674712,94675112,2
chr9,94680706,94681106,1
chr9,94737107,94737507,2
chr9,94819781,94820181,2
chr9,94838646,94839046,1
chr9,94969136,94969536,3
chr9,95407172,95407572,2
chr9,95469198,95469598,3
chr9,95499389,95499789,3
chr9,95511887,95512287,0
chr9,95514382,95514782,0
chr9,95521374,95521774,0
chr9,95522542,95522942,1
chr9,95523270,95523670,1
chr9,95525981,95526381,4
chr9,95540527,95540927,2
chr9,95559450,95559850,4
chr9,95569467,95569867,4
chr9,95585490,95585890,0
chr9,95598312,95598712,1
chr9,95599427,95599827,1
chr9,95612331,95612731,0
chr9,95637629,95638029,1
chr9,95639985,95640385,0
chr9,95672801,95673201,0
chr9,95685848,95686248,3
chr9,95750133,95750533,2
chr9,95795739,95796139,2
chr9,95844934,95845334,1
chr9,95852931,95853331,4
chr9,95857431,95857831,2
chr9,95954536,95954936,0
chr9,95958675,95959075,3
chr9,95979854,95980254,0
chr9,96004436,96004836,2
chr9,96088483,96088883,0
chr9,96092965,96093365,0
chr9,96102814,96103214,3
chr9,96119145,96119545,0
chr9,96127942,96128342,0
chr9,96139880,96140280,2
chr9,96163389,96163789,0
chr9,96167068,96167468,3
chr9,96195966,96196366,2
chr9,96197886,96198286,0
chr9,96230224,96230624,0
chr9,96330805,96331205,2
chr9,96337668,96338068,4
chr9,96349200,96349600,2
chr9,96350041,96350441,1
chr9,96353415,96353815,0
chr9,96362182,96362582,0
chr9,96364244,96364644,0
chr9,96398607,96399007,0
chr9,96424068,96424468,0
chr9,96437842,96438242,2
chr9,96455512,96455912,0
chr9,96469854,96470254,0
chr9,96474970,96475370,2
chr9,96475569,96475969,3
chr9,96476255,96476655,2
chr9,96478486,96478886,2
chr9,96480624,96481024,0
chr9,96482280,96482680,3
chr9,96483794,96484194,0
chr9,96485088,96485488,2
chr9,96487695,96488095,3
chr9,96491781,96492181,2
chr9,96492725,96493125,0
chr9,96498506,96498906,0
chr9,96521164,96521564,1
chr9,96530420,96530820,3
chr9,96536858,96537258,1
chr9,96538885,96539285,2
chr9,96544001,96544401,1
chr9,96603434,96603834,3
chr9,96627681,96628081,0
chr9,96631365,96631765,2
chr9,96668632,96669032,4
chr9,96669821,96670221,2
chr9,96675421,96675821,2
chr9,96676226,96676626,2
chr9,96690458,96690858,0
chr9,96705657,96706057,2
chr9,96713194,96713594,2
chr9,96714372,96714772,0
chr9,96715186,96715586,3
chr9,96719431,96719831,4
chr9,96725885,96726285,0
chr9,96750633,96751033,3
chr9,96752549,96752949,0
chr9,96754163,96754563,2
chr9,96759105,96759505,0
chr9,96795435,96795835,2
chr9,96800352,96800752,2
chr9,96829643,96830043,0
chr9,96833533,96833933,3
chr9,96838855,96839255,2
chr9,96870152,96870552,2
chr9,96889347,96889747,1
chr9,96916628,96917028,4
chr9,96960284,96960684,0
chr9,96961015,96961415,2
chr9,96962438,96962838,0
chr9,96989475,96989875,0
chr9,97013120,97013520,1
chr9,97018656,97019056,1
chr9,97065185,97065585,0
chr9,97065758,97066158,2
chr9,97066819,97067219,3
chr9,97068719,97069119,2
chr9,97081993,97082393,3
chr9,97103676,97104076,0
chr9,97110997,97111397,0
chr9,97113856,97114256,2
chr9,97124010,97124410,2
chr9,97133180,97133580,2
chr9,97149248,97149648,0
chr9,97157800,97158200,0
chr9,97171504,97171904,3
chr9,97247383,97247783,0
chr9,97307698,97308098,0
chr9,97315453,97315853,1
chr9,97415117,97415517,0
chr9,97476420,97476820,1
chr9,97477031,97477431,0
chr9,97816245,97816645,3
chr9,97852897,97853297,3
chr9,97922966,97923366,2
chr9,98032823,98033223,1
chr9,98296438,98296838,2
chr9,98317788,98318188,3
chr9,98424652,98425052,1
chr9,98425428,98425828,0
chr9,98425994,98426394,0
chr9,98433045,98433445,0
chr9,98492725,98493125,1
chr9,98563446,98563846,2
chr9,98601490,98601890,2
chr9,98613980,98614380,1
chr9,98842132,98842532,2
chr9,98856265,98856665,2
chr9,98863536,98863936,1
chr9,98864616,98865016,0
chr9,98952368,98952768,1
chr9,98956317,98956717,0
chr9,98965129,98965529,4
chr9,98973138,98973538,1
chr9,98974944,98975344,3
chr9,98976111,98976511,0
chr9,98979736,98980136,2
chr9,98986120,98986520,0
chr9,99035494,99035894,0
chr9,99103874,99104274,0
chr9,99111212,99111612,0
chr9,99131750,99132150,2
chr9,99140192,99140592,2
chr9,99144488,99144888,3
chr9,99153426,99153826,0
chr9,99163761,99164161,0
chr9,99218294,99218694,0
chr9,99242120,99242520,2
chr9,99243159,99243559,2
chr9,99248439,99248839,3
chr9,99256186,99256586,3
chr9,99258829,99259229,3
chr9,99358348,99358748,1
chr9,99377022,99377422,3
chr9,99389509,99389909,0
chr9,99400919,99401319,0
chr9,99404163,99404563,0
chr9,99411995,99412395,0
chr9,99414829,99415229,3
chr9,99416893,99417293,0
chr9,99418366,99418766,0
chr9,99420286,99420686,0
chr9,99421789,99422189,0
chr9,99424039,99424439,0
chr9,99428769,99429169,0
chr9,99438201,99438601,0
chr9,99444783,99445183,2
chr9,99450235,99450635,2
chr9,99451184,99451584,1
chr9,99458705,99459105,2
chr9,99469595,99469995,2
chr9,99568700,99569100,0
chr9,99575632,99576032,1
chr9,99580628,99581028,0
chr9,99590706,99591106,1
chr9,99629570,99629970,2
chr9,99662411,99662811,2
chr9,99694913,99695313,0
chr9,99729965,99730365,2
chr9,99869298,99869698,2
chr9,99869946,99870346,2
chr9,99871645,99872045,2
chr9,99874971,99875371,1
chr9,99876029,99876429,2
chr9,99904220,99904620,3
chr9,100203856,100204256,1
chr9,100400357,100400757,1
chr9,100425709,100426109,3
chr9,100445973,100446373,1
chr9,100454109,100454509,4
chr9,100546007,100546407,0
chr9,100569933,100570333,1
chr9,100570724,100571124,1
chr9,100580357,100580757,2
chr9,100581876,100582276,0
chr9,100582867,100583267,0
chr9,100596309,100596709,0
chr9,100597643,100598043,2
chr9,100605856,100606256,0
chr9,100618583,100618983,2
chr9,100640741,100641141,0
chr9,100641674,100642074,0
chr9,100643207,100643607,2
chr9,100736373,100736773,0
chr9,100765420,100765820,0
chr9,100910335,100910735,2
chr9,100963252,100963652,3
chr9,100964319,100964719,0
chr9,100969430,100969830,1
chr9,101002735,101003135,1
chr9,101018121,101018521,2
chr9,101034398,101034798,0
chr9,101038592,101038992,2
chr9,101041599,101041999,0
chr9,101053400,101053800,1
chr9,101060976,101061376,0
chr9,101062359,101062759,0
chr9,101073561,101073961,2
chr9,101076414,101076814,0
chr9,101080034,101080434,0
chr9,101123432,101123832,4
chr9,101181945,101182345,2
chr9,101251522,101251922,2
chr9,101261402,101261802,0
chr9,101357145,101357545,1
chr9,101570684,101571084,0
chr9,101990624,101991024,4
chr9,102130106,102130506,2
chr9,102148330,102148730,2
chr9,102205531,102205931,0
chr9,102216713,102217113,0
chr9,102262018,102262418,0
chr9,102267380,102267780,2
chr9,102354547,102354947,1
chr9,102403750,102404150,2
chr9,102465456,102465856,3
chr9,102505737,102506137,1
chr9,102544810,102545210,0
chr9,102622176,102622576,2
chr9,102626081,102626481,1
chr9,102632927,102633327,2
chr9,102636608,102637008,1
chr9,102643792,102644192,0
chr9,102690203,102690603,2
chr9,102692964,102693364,0
chr9,102694094,102694494,1
chr9,102713837,102714237,2
chr9,102714978,102715378,0
chr9,102717576,102717976,0
chr9,102722274,102722674,1
chr9,102726268,102726668,0
chr9,102728394,102728794,2
chr9,102729474,102729874,0
chr9,102763457,102763857,2
chr9,102766794,102767194,0
chr9,102771469,102771869,0
chr9,102778261,102778661,3
chr9,102779514,102779914,2
chr9,102784335,102784735,2
chr9,102789486,102789886,1
chr9,102792849,102793249,0
chr9,102835117,102835517,4
chr9,102843534,102843934,3
chr9,102924905,102925305,0
chr9,102934358,102934758,0
chr9,102962281,102962681,0
chr9,103000328,103000728,0
chr9,103004372,103004772,0
chr9,103008262,103008662,1
chr9,103088722,103089122,0
chr9,103090599,103090999,1
chr9,103092108,103092508,1
chr9,103111829,103112229,4
chr9,103134539,103134939,1
chr9,103139019,103139419,2
chr9,103140389,103140789,3
chr9,103141348,103141748,2
chr9,103145544,103145944,2
chr9,103146735,103147135,0
chr9,103155519,103155919,2
chr9,103162003,103162403,2
chr9,103181003,103181403,2
chr9,103201858,103202258,0
chr9,103207724,103208124,3
chr9,103225510,103225910,1
chr9,103230115,103230515,2
chr9,103288204,103288604,3
chr9,103302750,103303150,1
chr9,103304934,103305334,2
chr9,103357880,103358280,2
chr9,103365747,103366147,0
chr9,103372448,103372848,0
chr9,103376586,103376986,2
chr9,103463811,103464211,0
chr9,103490417,103490817,0
chr9,103494303,103494703,0
chr9,103503877,103504277,2
chr9,103504556,103504956,0
chr9,103513874,103514274,3
chr9,103536105,103536505,0
chr9,103574248,103574648,2
chr9,103575994,103576394,2
chr9,103641742,103642142,3
chr9,103651446,103652229,0
chr9,103687203,103687603,0
chr9,103751590,103751990,3
chr9,103758922,103759322,1
chr9,103761673,103762073,2
chr9,103776714,103777114,4
chr9,104002336,104002736,0
chr9,104035302,104035702,2
chr9,104063319,104063719,0
chr9,104066141,104066541,3
chr9,104079389,104079789,4
chr9,104081992,104082392,3
chr9,104085709,104086109,0
chr9,104099102,104099502,2
chr9,104102882,104103282,0
chr9,104123079,104123479,2
chr9,104124068,104124468,3
chr9,104140660,104141060,1
chr9,104144411,104144811,0
chr9,104146696,104147096,2
chr9,104154999,104155399,0
chr9,104237191,104237591,0
chr9,104252338,104252738,4
chr9,104255568,104255968,0
chr9,104262898,104263298,0
chr9,104275355,104275755,0
chr9,104277423,104277823,1
chr9,104305305,104305705,3
chr9,104315517,104315917,0
chr9,104337576,104337976,0
chr9,104344892,104345292,3
chr9,104361583,104361983,0
chr9,104402178,104402578,0
chr9,104408551,104408951,2
chr9,104569373,104569773,4
chr9,104799150,104799550,1
chr9,104901169,104901569,0
chr9,104922013,104922413,0
chr9,105053131,105053531,1
chr9,105131511,105131911,2
chr9,105390585,105390985,2
chr9,105394500,105394900,1
chr9,105395160,105395560,2
chr9,105487027,105487427,3
chr9,105494940,105495340,1
chr9,105641527,105641927,0
chr9,105642760,105643160,2
chr9,105693781,105694181,4
chr9,105838830,105839230,3
chr9,105857719,105858119,4
chr9,105878777,105879177,3
chr9,105884580,105884980,0
chr9,105915167,105915567,0
chr9,105971537,105971937,0
chr9,106040295,106040695,3
chr9,106115776,106116176,0
chr9,106156429,106156829,4
chr9,106157135,106157535,2
chr9,106159802,106160202,2
chr9,106167569,106167969,2
chr9,106170580,106170980,0
chr9,106177733,106178133,3
chr9,106179298,106179698,0
chr9,106191256,106191656,3
chr9,106202875,106203275,2
chr9,106211758,106212158,2
chr9,106226023,106226423,2
chr9,106247730,106248130,1
chr9,106280887,106281287,0
chr9,106306699,106307099,4
chr9,106338596,106338996,2
chr9,106345142,106345542,2
chr9,106351196,106351596,1
chr9,106367659,106368059,2
chr9,106378071,106378471,1
chr9,106418290,106418690,4
chr9,106421722,106422122,3
chr9,106424903,106425303,1
chr9,106429217,106429617,2
chr9,106438123,106438523,0
chr9,106447402,106447802,0
chr9,106448514,106448914,1
chr9,106450684,106451084,1
chr9,106453639,106454039,1
chr9,106455232,106455632,2
chr9,106465226,106465626,1
chr9,106471849,106472249,2
chr9,106474519,106474919,2
chr9,106476959,106477359,0
chr9,106504182,106504582,3
chr9,106512043,106512443,0
chr9,106566416,106566816,0
chr9,106573324,106573724,3
chr9,106634591,106634991,2
chr9,106643221,106643621,1
chr9,106645927,106646327,0
chr9,106656106,106656506,1
chr9,106675514,106675914,1
chr9,106676354,106676754,0
chr9,106685696,106686096,1
chr9,106687258,106687658,2
chr9,106715666,106716066,3
chr9,106716580,106716980,2
chr9,106737001,106737401,3
chr9,106739920,106740320,0
chr9,106766392,106766792,3
chr9,106770188,106770588,0
chr9,106788848,106789248,1
chr9,106800199,106800599,0
chr9,106821682,106822082,0
chr9,106886071,106886471,4
chr9,106887058,106887458,1
chr9,106891836,106892236,0
chr9,107156521,107156921,1
chr9,107193037,107193437,1
chr9,107231665,107232065,1
chr9,107278589,107278989,3
chr9,107280181,107280581,0
chr9,107289574,107289974,2
chr9,107290926,107291326,1
chr9,107294235,107294635,0
chr9,107296430,107296830,3
chr9,107327722,107328122,1
chr9,107335966,107336366,1
chr9,107338277,107338677,1
chr9,107340441,107340841,2
chr9,107374647,107375047,1
chr9,107375437,107375837,1
chr9,107399759,107400159,1
chr9,107479646,107480046,2
chr9,107486427,107486827,3
chr9,107514516,107514916,1
chr9,107521522,107521922,4
chr9,107522079,107522479,2
chr9,107526674,107527074,2
chr9,107533796,107534196,0
chr9,107541888,107542288,0
chr9,107542726,107543126,2
chr9,107547043,107547443,0
chr9,107551184,107551584,2
chr9,107554339,107554739,2
chr9,107562979,107563379,0
chr9,107566031,107566431,1
chr9,107568819,107569219,1
chr9,107570294,107570694,4
chr9,107573791,107574191,3
chr9,107575552,107575952,2
chr9,107576673,107577073,0
chr9,107580471,107580871,1
chr9,107586745,107587145,1
chr9,107587447,107587847,0
chr9,107594251,107594651,1
chr9,107599829,107600229,2
chr9,107600721,107601121,2
chr9,107601991,107602391,1
chr9,107605023,107605423,0
chr9,107606594,107606994,2
chr9,107611324,107611724,1
chr9,107612684,107613084,1
chr9,107618738,107619138,2
chr9,107626839,107627239,2
chr9,107630583,107630983,1
chr9,107633264,107633664,2
chr9,107635317,107635717,0
chr9,107643843,107644243,2
chr9,107644536,107644936,1
chr9,107645560,107645960,2
chr9,107667210,107667610,2
chr9,107675560,107675960,2
chr9,107677402,107677802,2
chr9,107692894,107693294,1
chr9,107709780,107710180,1
chr9,107723299,107723699,1
chr9,107738045,107738445,2
chr9,107746777,107747177,1
chr9,107769037,107769437,4
chr9,107770830,107771230,0
chr9,107872634,107873034,0
chr9,107887934,107888334,2
chr9,107901346,107901746,1
chr9,107904711,107905111,1
chr9,107923019,107923419,1
chr9,107935792,107936192,1
chr9,107950731,107951131,2
chr9,107957162,107957562,2
chr9,107961467,107961867,2
chr9,107963665,107964065,1
chr9,107971771,107972171,1
chr9,107985662,107986062,0
chr9,108002338,108002738,0
chr9,108013546,108013946,4
chr9,108032006,108032406,2
chr9,108035369,108035769,0
chr9,108047862,108048262,4
chr9,108048971,108049371,2
chr9,108052845,108053245,2
chr9,108055064,108055464,2
chr9,108065454,108065854,1
chr9,108067924,108068324,2
chr9,108079121,108079521,0
chr9,108080174,108080574,1
chr9,108094359,108094759,2
chr9,108095578,108095978,1
chr9,108104779,108105179,1
chr9,108106210,108106610,2
chr9,108126087,108126487,2
chr9,108137516,108137916,0
chr9,108139996,108140396,3
chr9,108144796,108145196,1
chr9,108165185,108165585,1
chr9,108183172,108183572,2
chr9,108189999,108190399,1
chr9,108201133,108201533,2
chr9,108202216,108202616,2
chr9,108203096,108203496,2
chr9,108225253,108225653,2
chr9,108240054,108240454,0
chr9,108245658,108246058,1
chr9,108263700,108264100,2
chr9,108284381,108284781,1
chr9,108287842,108288242,3
chr9,108290166,108290566,2
chr9,108296576,108296976,0
chr9,108301762,108302162,3
chr9,108305923,108306323,0
chr9,108322007,108322407,2
chr9,108338984,108339384,0
